1,0.407498540731
0.1,0.407498540731
0.01,0.315625906663
0.001,0.301200435408
0.0001,0.299669461262
1e-05,0.299615526361
1e-06,0.299614828278
1e-07,0.299614985984
1e-08,0.299615051769
1e-09,0.299615058843
